project;timeStamp
jenkins;0,9
jenkins;4,884
jenkins;5,095
jenkins;4,724
jenkins;4,83
jenkins;4,876
jenkins;4,637
jenkins;4,783
jenkins;4,595
jenkins;4,713
jenkins;4,556
jenkins;4,665
jenkins;5,045
jenkins;4,861
jenkins;4,889
jenkins;4,517
jenkins;4,651
jenkins;4,699
jenkins;5,676
jenkins;5,553
jenkins;4,714
jenkins;0,74
jenkins;0,812
jenkins;0,697
jenkins;0,803
jenkins;0,675
jenkins;0,733
jenkins;0,718
jenkins;0,666
jenkins;0,65
jenkins;0,711
jenkins;0,984
jenkins;0,972
jenkins;0,927
jenkins;0,916
jenkins;1,08
jenkins;0,843
jenkins;0,845
jenkins;0,817
jenkins;0,73
jenkins;0,775
jenkins;0,669
jenkins;0,786
jenkins;0,621
jenkins;0,637
jenkins;0,716
jenkins;0,75
jenkins;0,82
jenkins;0,808
jenkins;0,833
jenkins;0,795
jenkins;3,362
jenkins;3,006
jenkins;2,595
jenkins;2,679
jenkins;2,689
jenkins;5,308
jenkins;5,052
jenkins;4,925
jenkins;4,99
jenkins;4,83
jenkins;6,078
jenkins;7,166
jenkins;6,337
jenkins;6,344
jenkins;6,066
jenkins;1,601
jenkins;1,68
jenkins;1,639
jenkins;1,59
jenkins;1,639
jenkins;3,982
jenkins;4,214
jenkins;3,968
jenkins;3,958
jenkins;3,987
jenkins;0,617
jenkins;0,614
jenkins;0,741
jenkins;0,602
jenkins;0,618
jenkins;0,579
jenkins;0,598
jenkins;0,599
jenkins;0,569
jenkins;0,565
jenkins;0,654
jenkins;0,607
jenkins;0,676
jenkins;0,645
jenkins;0,615
jenkins;9,439
jenkins;9,539
jenkins;9,47
jenkins;8,923
jenkins;8,861
jenkins;1,122
jenkins;1,099
jenkins;1,11
jenkins;1,049
jenkins;1,1
jenkins;2,009
jenkins;1,932
jenkins;1,996
jenkins;1,948
jenkins;1,912
jenkins;0,73
jenkins;0,703
jenkins;0,666
jenkins;0,646
jenkins;0,616
jenkins;0,675
jenkins;0,758
jenkins;0,854
jenkins;0,83
jenkins;0,625
jenkins;2,177
jenkins;2,355
jenkins;2,498
jenkins;2,209
jenkins;2,405
jenkins;8,653
jenkins;8,73
jenkins;9,65
jenkins;8,73
jenkins;8,161
jenkins;1,812
jenkins;1,761
jenkins;1,753
jenkins;1,745
jenkins;1,716
jenkins;1,894
jenkins;1,922
jenkins;1,902
jenkins;1,935
jenkins;1,839
jenkins;7,973
jenkins;7,852
jenkins;8,183
jenkins;7,961
jenkins;8,102
jenkins;1,951
jenkins;2,126
jenkins;2,393
jenkins;2,877
jenkins;2,902
jenkins;1,84
jenkins;1,879
jenkins;1,865
jenkins;1,907
jenkins;1,841
jenkins;5,625
jenkins;5,768
jenkins;5,638
jenkins;5,816
jenkins;5,681
jenkins;5,79
jenkins;5,731
jenkins;5,722
jenkins;5,812
jenkins;5,836
jenkins;5,062
jenkins;5,183
jenkins;5,219
jenkins;5,208
jenkins;5,237
jenkins;5,751
jenkins;5,706
jenkins;5,656
jenkins;5,838
jenkins;5,831
jenkins;5,366
jenkins;5,428
jenkins;5,446
jenkins;5,435
jenkins;5,279
jenkins;5,518
jenkins;5,511
jenkins;5,512
jenkins;5,723
jenkins;5,748
jenkins;5,043
jenkins;5,289
jenkins;8,668
jenkins;5,215
jenkins;9,307
jenkins;0,648
jenkins;0,608
jenkins;0,7
jenkins;0,628
jenkins;0,663
jenkins;7,548
jenkins;7,593
jenkins;8,041
jenkins;8,31
jenkins;8,611
jenkins;0,633
jenkins;0,631
jenkins;0,613
jenkins;0,651
jenkins;0,682
jenkins;8,229
jenkins;5,842
jenkins;6,217
jenkins;6,031
jenkins;5,578
jenkins;3,363
jenkins;4,061
jenkins;3,571
jenkins;3,591
jenkins;3,869
jenkins;5,328
jenkins;6,232
jenkins;6,507
jenkins;5,741
jenkins;5,454
jenkins;0,608
jenkins;0,758
jenkins;0,606
jenkins;0,621
jenkins;0,596
jenkins;0,588
jenkins;0,617
jenkins;0,589
jenkins;0,59
jenkins;0,639
jenkins;0,618
jenkins;0,608
jenkins;0,566
jenkins;0,623
jenkins;0,609
jenkins;5,537
jenkins;5,699
jenkins;5,587
jenkins;5,61
jenkins;6,029
jenkins;3,687
jenkins;3,406
jenkins;3,911
jenkins;3,442
jenkins;3,714
jenkins;0,83
jenkins;0,988
jenkins;1,009
jenkins;1,198
jenkins;0,879
jenkins;0,8
jenkins;0,738
jenkins;0,617
jenkins;0,605
jenkins;0,601
jenkins;0,639
jenkins;0,638
jenkins;0,617
jenkins;0,69
jenkins;0,684
jenkins;6,468
jenkins;6,546
jenkins;6,515
jenkins;5,959
jenkins;6,266
jenkins;0,733
jenkins;0,709
jenkins;0,726
jenkins;0,703
jenkins;0,625
jenkins;0,635
jenkins;0,615
jenkins;0,583
jenkins;0,571
jenkins;0,585
jenkins;6,629
jenkins;5,833
jenkins;6,053
jenkins;7,68
jenkins;6,645
jenkins;4,026
jenkins;3,669
jenkins;4,066
jenkins;4,064
jenkins;4,639
jenkins;7,632
jenkins;6,153
jenkins;6,744
jenkins;6,398
jenkins;5,984
jenkins;0,668
jenkins;0,705
jenkins;0,62
jenkins;0,634
jenkins;0,609
jenkins;0,627
jenkins;0,585
jenkins;0,59
jenkins;0,606
jenkins;0,583
jenkins;0,76
jenkins;0,682
jenkins;0,65
jenkins;0,612
jenkins;0,601
jenkins;4,872
jenkins;4,683
jenkins;4,836
jenkins;4,688
jenkins;4,772
jenkins;4,958
jenkins;4,93
jenkins;4,995
jenkins;4,869
jenkins;4,91
jenkins;2,409
jenkins;2,292
jenkins;2,276
jenkins;2,286
jenkins;2,288
jenkins;5,025
jenkins;5,07
jenkins;4,967
jenkins;4,964
jenkins;5,028
jenkins;2,317
jenkins;2,295
jenkins;2,315
jenkins;2,474
jenkins;2,299
jenkins;5,315
jenkins;5,053
jenkins;6,265
jenkins;7,493
jenkins;6,138
jenkins;4,567
jenkins;2,373
jenkins;2,272
jenkins;2,613
jenkins;2,616
jenkins;0,759
jenkins;0,769
jenkins;0,74
jenkins;0,725
jenkins;0,697
jenkins;10,697
jenkins;9,111
jenkins;6,117
jenkins;6,733
jenkins;6,414
jenkins;0,661
jenkins;0,811
jenkins;0,693
jenkins;0,734
jenkins;0,798
jenkins;0,662
jenkins;0,679
jenkins;0,627
jenkins;0,719
jenkins;0,673
jenkins;7,112
jenkins;5,766
jenkins;5,887
jenkins;6,215
jenkins;7,137
jenkins;4,218
jenkins;4,3
jenkins;3,525
jenkins;3,342
jenkins;3,577
jenkins;0,809
jenkins;0,865
jenkins;0,827
jenkins;0,833
jenkins;0,85
jenkins;0,62
jenkins;0,584
jenkins;0,595
jenkins;0,593
jenkins;0,575
jenkins;0,612
jenkins;0,591
jenkins;0,583
jenkins;0,572
jenkins;0,602
jenkins;2,978
jenkins;3,123
jenkins;3,272
jenkins;2,848
jenkins;2,911
jenkins;2,43
jenkins;2,733
jenkins;2,673
jenkins;2,519
jenkins;2,537
jenkins;0,64
jenkins;0,594
jenkins;0,549
jenkins;0,571
jenkins;0,586
jenkins;6,442
jenkins;6,269
jenkins;6,551
jenkins;7,333
jenkins;6,668
jenkins;5,56
jenkins;5,341
jenkins;5,418
jenkins;5,276
jenkins;5,208
jenkins;5,095
jenkins;5,106
jenkins;5,297
jenkins;5,187
jenkins;5,09
jenkins;5,558
jenkins;5,57
jenkins;5,493
jenkins;5,528
jenkins;6,099
jenkins;4,952
jenkins;5,134
jenkins;5,063
jenkins;5,728
jenkins;5,442
jenkins;2,696
jenkins;2,893
jenkins;2,733
jenkins;2,758
jenkins;2,712
jenkins;0,614
jenkins;0,592
jenkins;0,627
jenkins;0,639
jenkins;0,618
jenkins;6,519
jenkins;6,317
jenkins;6,14
jenkins;6,439
jenkins;6,357
jenkins;5,387
jenkins;5,465
jenkins;5,609
jenkins;5,387
jenkins;5,206
jenkins;1,893
jenkins;1,827
jenkins;1,805
jenkins;1,827
jenkins;1,852
jenkins;0,78
jenkins;0,845
jenkins;0,854
jenkins;0,82
jenkins;0,831
jenkins;0,769
jenkins;0,835
jenkins;0,827
jenkins;0,83
jenkins;0,922
jenkins;5,007
jenkins;5,236
jenkins;4,744
jenkins;4,675
jenkins;5,466
jenkins;2,121
jenkins;2,071
jenkins;2,061
jenkins;2,101
jenkins;2,082
jenkins;4,805
jenkins;5,172
jenkins;4,716
jenkins;4,924
jenkins;5,091
jenkins;4,644
jenkins;4,937
jenkins;4,872
jenkins;5,108
jenkins;4,574
jenkins;0,826
jenkins;0,941
jenkins;0,842
jenkins;0,822
jenkins;0,821
jenkins;4,771
jenkins;4,556
jenkins;4,633
jenkins;4,763
jenkins;4,827
jenkins;4,568
jenkins;4,842
jenkins;4,866
jenkins;4,573
jenkins;4,611
jenkins;0,78
jenkins;0,82
jenkins;0,818
jenkins;0,82
jenkins;0,827
jenkins;4,609
jenkins;5,053
jenkins;4,493
jenkins;4,747
jenkins;4,648
jenkins;4,737
jenkins;4,496
jenkins;4,724
jenkins;4,75
jenkins;4,504
jenkins;4,87
jenkins;4,919
jenkins;5,037
jenkins;5,22
jenkins;5,132
jenkins;7,362
jenkins;5,984
jenkins;8,544
jenkins;5
jenkins;4,87
jenkins;4,699
jenkins;4,499
jenkins;4,564
jenkins;4,529
jenkins;4,657
jenkins;5,075
jenkins;5,021
jenkins;5,013
jenkins;5,345
jenkins;4,937
jenkins;5,01
jenkins;5,071
jenkins;5,015
jenkins;4,984
jenkins;5,211
jenkins;4,494
jenkins;4,526
jenkins;4,571
jenkins;4,637
jenkins;4,55
jenkins;4,689
jenkins;4,982
jenkins;4,565
jenkins;4,815
jenkins;4,859
jenkins;5,211
jenkins;4,836
jenkins;4,792
jenkins;4,885
jenkins;4,93
jenkins;4,652
jenkins;4,806
jenkins;4,713
jenkins;4,549
jenkins;4,842
jenkins;4,792
jenkins;4,746
jenkins;4,783
jenkins;4,746
jenkins;4,745
jenkins;4,666
jenkins;4,824
jenkins;4,708
jenkins;5,006
jenkins;4,534
jenkins;4,437
jenkins;4,333
jenkins;4,571
jenkins;4,6
jenkins;4,347
jenkins;4,619
jenkins;5,006
jenkins;4,743
jenkins;5,31
jenkins;4,724
jenkins;4,72
jenkins;4,599
jenkins;4,964
jenkins;4,88
jenkins;4,639
jenkins;0,74
jenkins;0,774
jenkins;0,79
jenkins;0,765
jenkins;0,801
jenkins;4,345
jenkins;4,35
jenkins;4,333
jenkins;4,37
jenkins;4,368
jenkins;4,256
jenkins;4,295
jenkins;4,23
jenkins;4,323
jenkins;4,377
accumulo;0,807
accumulo;0,836
accumulo;0,679
accumulo;0,671
accumulo;0,673
accumulo;0,659
accumulo;0,673
accumulo;0,7
accumulo;0,704
accumulo;0,658
accumulo;0,763
accumulo;0,7
accumulo;0,706
accumulo;0,766
accumulo;0,666
accumulo;0,651
accumulo;0,64
accumulo;0,641
accumulo;0,639
accumulo;0,641
accumulo;0,666
accumulo;0,676
accumulo;0,729
accumulo;0,659
accumulo;0,677
accumulo;2,239
accumulo;2,182
accumulo;2,177
accumulo;2,15
accumulo;2,141
accumulo;0,677
accumulo;0,684
accumulo;0,687
accumulo;0,705
accumulo;0,665
accumulo;0,857
accumulo;0,852
accumulo;0,839
accumulo;0,874
accumulo;0,831
accumulo;0,672
accumulo;0,646
accumulo;0,639
accumulo;0,637
accumulo;0,653
accumulo;0,617
accumulo;0,624
accumulo;0,627
accumulo;0,619
accumulo;0,608
accumulo;0,655
accumulo;0,672
accumulo;0,642
accumulo;0,625
accumulo;0,661
accumulo;0,61
accumulo;0,602
accumulo;0,59
accumulo;0,609
accumulo;0,592
accumulo;0,672
accumulo;0,674
accumulo;0,677
accumulo;0,651
accumulo;0,644
accumulo;0,699
accumulo;0,743
accumulo;0,755
accumulo;0,73
accumulo;0,714
accumulo;0,687
accumulo;0,651
accumulo;0,661
accumulo;0,671
accumulo;0,663
accumulo;0,636
accumulo;0,64
accumulo;0,611
accumulo;0,683
accumulo;0,727
accumulo;0,705
accumulo;0,7
accumulo;0,65
accumulo;0,673
accumulo;0,641
accumulo;0,765
accumulo;0,758
accumulo;0,786
accumulo;0,756
accumulo;0,749
accumulo;0,69
accumulo;0,681
accumulo;0,655
accumulo;0,692
accumulo;0,683
accumulo;0,784
accumulo;0,791
accumulo;0,771
accumulo;0,794
accumulo;0,785
accumulo;0,628
accumulo;0,638
accumulo;0,638
accumulo;0,631
accumulo;0,64
accumulo;0,602
accumulo;0,59
accumulo;0,583
accumulo;0,618
accumulo;0,617
accumulo;0,684
accumulo;0,715
accumulo;0,683
accumulo;0,691
accumulo;0,64
accumulo;0,646
accumulo;0,623
accumulo;0,623
accumulo;0,618
accumulo;0,653
accumulo;0,75
accumulo;0,741
accumulo;0,743
accumulo;0,746
accumulo;0,713
accumulo;0,804
accumulo;0,795
accumulo;0,822
accumulo;0,806
accumulo;0,795
accumulo;0,66
accumulo;0,61
accumulo;0,606
accumulo;0,616
accumulo;0,611
accumulo;0,692
accumulo;0,676
accumulo;0,707
accumulo;0,68
accumulo;0,711
accumulo;1,007
accumulo;1,084
accumulo;1,135
accumulo;1,033
accumulo;1,043
accumulo;0,677
accumulo;0,65
accumulo;0,633
accumulo;0,624
accumulo;0,675
accumulo;0,575
accumulo;0,537
accumulo;0,539
accumulo;0,551
accumulo;0,54
accumulo;0,831
accumulo;0,848
accumulo;0,799
accumulo;0,806
accumulo;0,818
accumulo;0,673
accumulo;0,672
accumulo;0,638
accumulo;0,658
accumulo;0,658
accumulo;0,618
accumulo;0,606
accumulo;0,62
accumulo;0,625
accumulo;0,636
accumulo;0,634
accumulo;0,657
accumulo;0,633
accumulo;0,618
accumulo;0,651
accumulo;0,63
accumulo;0,65
accumulo;0,651
accumulo;0,628
accumulo;0,638
accumulo;0,649
accumulo;0,642
accumulo;0,627
accumulo;0,647
accumulo;0,643
accumulo;0,676
accumulo;0,71
accumulo;0,775
accumulo;0,699
accumulo;0,716
accumulo;0,875
accumulo;0,882
accumulo;0,875
accumulo;0,86
accumulo;0,872
accumulo;0,796
accumulo;0,779
accumulo;0,784
accumulo;0,809
accumulo;0,849
accumulo;0,751
accumulo;0,713
accumulo;0,751
accumulo;0,76
accumulo;0,699
accumulo;0,777
accumulo;0,756
accumulo;0,744
accumulo;0,726
accumulo;0,677
accumulo;0,651
accumulo;0,679
accumulo;0,681
accumulo;0,675
accumulo;0,677
accumulo;0,803
accumulo;0,84
accumulo;0,806
accumulo;0,81
accumulo;0,856
accumulo;4,192
accumulo;4,269
accumulo;4,367
accumulo;4,262
accumulo;4,21
accumulo;0,641
accumulo;0,669
accumulo;0,687
accumulo;0,654
accumulo;0,656
accumulo;1,967
accumulo;2,016
accumulo;1,994
accumulo;1,998
accumulo;2,069
accumulo;2,791
accumulo;2,718
accumulo;2,818
accumulo;2,736
accumulo;2,675
accumulo;0,599
accumulo;0,661
accumulo;0,621
accumulo;0,61
accumulo;0,62
accumulo;0,675
accumulo;0,657
accumulo;0,64
accumulo;0,649
accumulo;0,637
accumulo;2,456
accumulo;2,281
accumulo;2,29
accumulo;2,25
accumulo;2,253
accumulo;2,551
accumulo;2,58
accumulo;2,594
accumulo;2,587
accumulo;2,565
accumulo;2,452
accumulo;2,369
accumulo;2,34
accumulo;2,379
accumulo;2,462
accumulo;2,622
accumulo;2,697
accumulo;2,724
accumulo;2,749
accumulo;2,685
accumulo;2,245
accumulo;2,272
accumulo;2,229
accumulo;2,245
accumulo;2,215
accumulo;2,251
accumulo;2,238
accumulo;2,236
accumulo;2,26
accumulo;2,267
accumulo;3,249
accumulo;3,192
accumulo;3,282
accumulo;3,424
accumulo;3,312
accumulo;2,864
accumulo;2,913
accumulo;2,891
accumulo;2,929
accumulo;2,872
accumulo;2,84
accumulo;2,694
accumulo;2,724
accumulo;2,808
accumulo;2,887
accumulo;2,296
accumulo;2,238
accumulo;2,178
accumulo;2,3
accumulo;2,259
accumulo;3,836
accumulo;3,847
accumulo;3,777
accumulo;3,78
accumulo;3,844
accumulo;3,104
accumulo;3,032
accumulo;3,071
accumulo;3
accumulo;3,034
accumulo;5,773
accumulo;6,442
accumulo;6,314
accumulo;5,633
accumulo;5,75
accumulo;2,565
accumulo;2,459
accumulo;2,42
accumulo;2,522
accumulo;2,549
accumulo;2,586
accumulo;2,51
accumulo;2,617
accumulo;2,61
accumulo;2,557
accumulo;2,517
accumulo;2,492
accumulo;2,488
accumulo;2,45
accumulo;2,924
accumulo;3,295
accumulo;2,893
accumulo;2,779
accumulo;2,861
accumulo;2,717
accumulo;2,419
accumulo;2,348
accumulo;2,512
accumulo;2,491
accumulo;2,391
accumulo;2,516
accumulo;2,556
accumulo;2,545
accumulo;2,514
accumulo;2,534
accumulo;2,246
accumulo;2,215
accumulo;2,233
accumulo;2,229
accumulo;2,255
accumulo;2,702
accumulo;2,718
accumulo;2,717
accumulo;2,829
accumulo;2,692
accumulo;3,689
accumulo;3,639
accumulo;3,652
accumulo;3,61
accumulo;3,648
accumulo;4,695
accumulo;4,519
accumulo;4,581
accumulo;4,688
accumulo;4,556
accumulo;2,821
accumulo;2,838
accumulo;2,85
accumulo;2,836
accumulo;2,813
accumulo;3,288
accumulo;3,274
accumulo;3,466
accumulo;3,465
accumulo;3,271
accumulo;3,823
accumulo;4,032
accumulo;3,801
accumulo;3,96
accumulo;4,275
accumulo;2,693
accumulo;2,673
accumulo;2,898
accumulo;2,735
accumulo;2,778
accumulo;3,716
accumulo;3,602
accumulo;3,69
accumulo;3,684
accumulo;3,704
accumulo;4,321
accumulo;4,42
accumulo;4,327
accumulo;4,292
accumulo;4,272
accumulo;2,292
accumulo;2,284
accumulo;2,238
accumulo;2,273
accumulo;2,236
accumulo;4,472
accumulo;4,367
accumulo;4,441
accumulo;4,311
accumulo;4,543
accumulo;2,719
accumulo;2,788
accumulo;2,671
accumulo;2,777
accumulo;2,77
accumulo;3,265
accumulo;3,343
accumulo;3,302
accumulo;3,307
accumulo;3,303
accumulo;4,463
accumulo;4,427
accumulo;4,518
accumulo;4,376
accumulo;4,527
accumulo;2,848
accumulo;2,857
accumulo;2,841
accumulo;2,856
accumulo;2,821
accumulo;2,738
accumulo;2,738
accumulo;2,92
accumulo;2,939
accumulo;2,794
accumulo;3,191
accumulo;3,247
accumulo;3,23
accumulo;3,211
accumulo;3,128
accumulo;2,658
accumulo;2,625
accumulo;2,605
accumulo;2,646
accumulo;2,649
accumulo;3,45
accumulo;3,441
accumulo;3,659
accumulo;3,335
accumulo;3,368
accumulo;4,886
accumulo;4,642
accumulo;4,829
accumulo;4,818
accumulo;4,769
accumulo;2,269
accumulo;2,252
accumulo;2,251
accumulo;2,282
accumulo;2,252
accumulo;2,274
accumulo;2,302
accumulo;2,258
accumulo;2,196
accumulo;2,245
accumulo;2,016
accumulo;2,027
accumulo;1,971
accumulo;2,037
accumulo;2,013
accumulo;2,196
accumulo;2,314
accumulo;2,964
accumulo;2,643
accumulo;4,68
accumulo;2,391
accumulo;2,264
accumulo;4,437
accumulo;5,147
accumulo;2,279
accumulo;2,241
accumulo;2,432
accumulo;2,348
accumulo;2,314
accumulo;2,255
accumulo;2,286
accumulo;2,241
accumulo;2,211
accumulo;2,23
accumulo;2,229
accumulo;3,279
accumulo;3,133
accumulo;3,135
accumulo;3,29
accumulo;3,068
accumulo;2,914
accumulo;2,923
accumulo;2,834
accumulo;2,833
accumulo;2,704
accumulo;3,114
accumulo;3,258
accumulo;3,085
accumulo;3,256
accumulo;3,196
accumulo;5,618
accumulo;5,534
accumulo;5,363
accumulo;5,717
accumulo;5,35
accumulo;3,98
accumulo;3,905
accumulo;4,029
accumulo;4,014
accumulo;4,113
accumulo;2,349
accumulo;2,247
accumulo;2,338
accumulo;2,35
accumulo;2,262
accumulo;2,495
accumulo;2,827
accumulo;2,67
accumulo;2,525
accumulo;2,555
accumulo;2,75
accumulo;2,644
accumulo;2,758
accumulo;2,868
accumulo;2,636
accumulo;3,113
accumulo;3,005
accumulo;3,242
accumulo;3,13
accumulo;3,041
accumulo;2,489
accumulo;2,391
accumulo;2,448
accumulo;2,386
accumulo;2,43
accumulo;4,688
accumulo;4,661
accumulo;4,927
accumulo;4,81
accumulo;4,888
accumulo;2,288
accumulo;2,568
accumulo;2,468
accumulo;2,457
accumulo;2,242
accumulo;2,627
accumulo;2,433
accumulo;2,218
accumulo;2,272
accumulo;2,249
accumulo;2,474
accumulo;2,52
accumulo;2,457
accumulo;2,839
accumulo;2,509
accumulo;1,902
accumulo;1,977
accumulo;1,935
accumulo;1,945
accumulo;1,942
accumulo;0,645
accumulo;0,642
accumulo;0,657
accumulo;0,65
accumulo;0,644
accumulo;0,594
accumulo;0,611
accumulo;0,578
accumulo;0,603
accumulo;0,616
accumulo;0,721
accumulo;0,672
accumulo;0,789
accumulo;0,759
accumulo;0,728
accumulo;2,727
accumulo;2,83
accumulo;2,748
accumulo;2,741
accumulo;2,687
accumulo;2,817
accumulo;2,833
accumulo;2,835
accumulo;2,842
accumulo;2,794
accumulo;12,128
accumulo;12,135
accumulo;11,76
accumulo;12,347
accumulo;13,192
accumulo;3,026
accumulo;3,057
accumulo;3,09
accumulo;3,073
accumulo;3,099
accumulo;2,479
accumulo;2,541
accumulo;2,455
accumulo;2,583
accumulo;2,464
accumulo;2,442
accumulo;2,474
accumulo;2,35
accumulo;2,343
accumulo;2,356
accumulo;0,592
accumulo;0,611
accumulo;0,609
accumulo;0,6
accumulo;0,631
accumulo;2,881
accumulo;2,863
accumulo;2,9
accumulo;2,864
accumulo;2,939
accumulo;0,582
accumulo;0,564
accumulo;0,558
accumulo;0,565
accumulo;0,561
accumulo;1,923
accumulo;1,967
accumulo;2,281
accumulo;2,165
accumulo;2,041
accumulo;0,534
accumulo;0,529
accumulo;0,554
accumulo;0,535
accumulo;0,541
accumulo;0,562
accumulo;0,559
accumulo;0,551
accumulo;0,535
accumulo;0,544
accumulo;4,351
accumulo;4,442
accumulo;4,397
accumulo;4,319
accumulo;4,521
accumulo;0,646
accumulo;0,673
accumulo;0,704
accumulo;0,696
accumulo;0,672
accumulo;0,788
accumulo;0,848
accumulo;0,817
accumulo;0,843
accumulo;0,871
accumulo;2,367
accumulo;2,485
accumulo;2,271
accumulo;2,28
accumulo;2,355
accumulo;2,308
accumulo;2,435
accumulo;2,329
accumulo;2,319
accumulo;2,316
accumulo;0,694
accumulo;0,671
accumulo;0,646
accumulo;0,676
accumulo;0,65
accumulo;0,623
accumulo;0,631
accumulo;0,627
accumulo;0,618
accumulo;0,621
accumulo;0,631
accumulo;0,618
accumulo;0,63
accumulo;0,629
accumulo;0,628
accumulo;0,647
accumulo;0,641
accumulo;0,637
accumulo;0,64
accumulo;0,644
accumulo;0,559
accumulo;0,539
accumulo;0,55
accumulo;0,539
accumulo;0,544
accumulo;0,541
accumulo;0,543
accumulo;0,545
accumulo;0,546
accumulo;0,53
accumulo;0,596
accumulo;0,618
accumulo;0,602
accumulo;0,622
accumulo;0,618
accumulo;0,607
accumulo;0,591
accumulo;0,593
accumulo;0,608
accumulo;0,597
accumulo;0,711
accumulo;0,723
accumulo;0,714
accumulo;0,736
accumulo;0,748
accumulo;0,606
accumulo;0,591
accumulo;0,598
accumulo;0,598
accumulo;0,592
accumulo;0,673
accumulo;0,672
accumulo;0,692
accumulo;0,669
accumulo;0,692
accumulo;0,65
accumulo;0,633
accumulo;0,64
accumulo;0,645
accumulo;0,635
accumulo;0,676
accumulo;0,669
accumulo;0,669
accumulo;0,68
accumulo;0,651
accumulo;0,681
accumulo;0,73
accumulo;0,706
accumulo;0,71
accumulo;0,696
accumulo;0,768
accumulo;0,77
accumulo;0,795
accumulo;0,765
accumulo;0,739
accumulo;0,572
accumulo;0,565
accumulo;0,536
accumulo;0,551
accumulo;0,555
accumulo;0,615
accumulo;0,597
accumulo;0,606
accumulo;0,6
accumulo;0,64
accumulo;0,571
accumulo;0,558
accumulo;0,553
accumulo;0,549
accumulo;0,527
accumulo;0,749
accumulo;0,708
accumulo;0,759
accumulo;0,745
accumulo;0,721
accumulo;0,703
accumulo;0,742
accumulo;0,738
accumulo;0,715
accumulo;0,712
accumulo;0,816
accumulo;0,826
accumulo;0,804
accumulo;0,822
accumulo;0,793
accumulo;0,664
accumulo;0,619
accumulo;0,6
accumulo;0,632
accumulo;0,624
accumulo;0,601
accumulo;0,592
accumulo;0,583
accumulo;0,604
accumulo;0,59
accumulo;0,752
accumulo;0,735
accumulo;0,736
accumulo;0,751
accumulo;0,752
accumulo;0,609
accumulo;0,598
accumulo;0,586
accumulo;0,606
accumulo;0,576
accumulo;2,232
accumulo;2,323
accumulo;2,178
accumulo;2,27
accumulo;2,306
accumulo;2,249
accumulo;2,372
accumulo;2,372
accumulo;2,471
accumulo;2,377
accumulo;3,848
accumulo;3,93
accumulo;3,694
accumulo;3,91
accumulo;3,91
accumulo;0,622
accumulo;0,647
accumulo;0,645
accumulo;0,645
accumulo;0,642
accumulo;0,702
accumulo;0,669
accumulo;0,724
accumulo;0,675
accumulo;0,664
accumulo;1,005
accumulo;1,02
accumulo;0,986
accumulo;1,012
accumulo;1,006
accumulo;0,822
accumulo;0,853
accumulo;0,828
accumulo;0,836
accumulo;0,816
accumulo;0,687
accumulo;0,679
accumulo;0,648
accumulo;0,655
accumulo;0,664
accumulo;0,788
accumulo;0,795
accumulo;0,688
accumulo;0,687
accumulo;0,661
accumulo;0,767
accumulo;0,794
accumulo;0,799
accumulo;0,784
accumulo;0,794
accumulo;0,768
accumulo;0,798
accumulo;0,795
accumulo;0,785
accumulo;0,767
accumulo;0,625
accumulo;0,6
accumulo;0,588
accumulo;0,594
accumulo;0,601
accumulo;0,656
accumulo;0,652
accumulo;0,657
accumulo;0,628
accumulo;0,638
accumulo;0,609
accumulo;0,617
accumulo;0,618
accumulo;0,623
accumulo;0,626
accumulo;0,709
accumulo;0,65
accumulo;0,635
accumulo;0,703
accumulo;0,7
accumulo;0,69
accumulo;0,614
accumulo;0,671
accumulo;0,628
accumulo;0,629
accumulo;0,537
accumulo;0,53
accumulo;0,553
accumulo;0,544
accumulo;0,55
accumulo;0,558
accumulo;0,54
accumulo;0,547
accumulo;0,551
accumulo;0,547
accumulo;0,596
accumulo;0,614
accumulo;0,604
accumulo;0,591
accumulo;0,63
accumulo;0,607
accumulo;0,592
accumulo;0,568
accumulo;0,592
accumulo;0,582
accumulo;0,711
accumulo;0,692
accumulo;0,716
accumulo;0,682
accumulo;0,712
accumulo;0,61
accumulo;0,593
accumulo;0,616
accumulo;0,588
accumulo;0,589
accumulo;0,7
accumulo;0,696
accumulo;0,658
accumulo;0,654
accumulo;0,666
accumulo;0,62
accumulo;0,619
accumulo;0,643
accumulo;0,658
accumulo;0,633
accumulo;0,669
accumulo;0,67
accumulo;0,661
accumulo;0,695
accumulo;0,67
accumulo;0,686
accumulo;0,688
accumulo;0,698
accumulo;0,717
accumulo;0,68
accumulo;0,783
accumulo;0,76
accumulo;0,755
accumulo;0,8
accumulo;0,788
accumulo;0,575
accumulo;0,553
accumulo;0,552
accumulo;0,532
accumulo;0,564
accumulo;0,603
accumulo;0,615
accumulo;0,603
accumulo;0,605
accumulo;0,587
accumulo;0,55
accumulo;0,544
accumulo;0,556
accumulo;0,547
accumulo;0,553
accumulo;0,754
accumulo;0,739
accumulo;0,73
accumulo;0,74
accumulo;0,741
accumulo;0,711
accumulo;0,717
accumulo;0,679
accumulo;0,685
accumulo;0,699
accumulo;0,809
accumulo;0,839
accumulo;0,818
accumulo;0,84
accumulo;0,835
accumulo;0,649
accumulo;0,63
accumulo;0,62
accumulo;0,615
accumulo;0,61
accumulo;0,606
accumulo;0,611
accumulo;0,593
accumulo;0,583
accumulo;0,588
accumulo;0,73
accumulo;0,755
accumulo;0,75
accumulo;0,718
