project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of Actual conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,NativeMap,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ThriftSecurityException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ThriftSecurityException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,DeleteRowsTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,DeleteRowsTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ActiveScan,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ActiveScan,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ThriftScanner,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ThriftScanner,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,BulkImport,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,BulkImport,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TestProxySecurityOperations,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TestProxySecurityOperations,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TestProxyReadWrite,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TestProxyReadWrite,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,RFileTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,RFileTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ActiveScan,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ActiveScan,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,AccumuloRowInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,AccumuloRowInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TestBinaryRows,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TestBinaryRows,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,UnknownWriter,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,UnknownWriter,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,RemoteSpan,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,RemoteSpan,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,WordCount,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,WordCount,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,MySequenceFile,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,MySequenceFile,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ConstraintViolationException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ConstraintViolationException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TestMultiTableIngest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TestMultiTableIngest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,MockAccumulo,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,MockAccumulo,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TermWeight,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TermWeight,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,NotServingTabletException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,NotServingTabletException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,BulkImporterTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,BulkImporterTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ActiveCompaction,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ActiveCompaction,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,TestProxySecurityOperations,0,0,0,true,true,true,true,true,true
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,TestProxySecurityOperations,0,0,0,true,true,true,true,true,true
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,TabletClientService,0,0,0,true,true,true,true,true,true
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,TabletClientService,0,0,0,true,true,true,true,true,true
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,ThriftSecurityException,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,ThriftSecurityException,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,DeleteRowsTest,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,DeleteRowsTest,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,BulkImport,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,BulkImport,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,ClientOnDefaultTable,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,ClientOnDefaultTable,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,BulkImporterTest,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,BulkImporterTest,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,Initialize,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,Initialize,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,AuthInfo,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,AuthInfo,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,AccumuloProxy,0,0,0,true,true,true,true,true,true
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,AccumuloProxy,0,0,0,true,true,true,true,true,true
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,ClientService,0,0,0,true,true,true,true,true,true
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,ClientService,0,0,0,true,true,true,true,true,true
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,MetadataConstraints,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,MetadataConstraints,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,TableConfWatcher,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,TableConfWatcher,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,NativeMap,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,NativeMap,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,MutationLog,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,MutationLog,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,ClientOpts,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,ClientOpts,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,ClientOnRequiredTable,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,ClientOnRequiredTable,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,AccumuloDFSBase,0,0,0,true,true,true,true,true,true
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,AccumuloDFSBase,0,0,0,true,true,true,true,true,true
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,DeleteRowsSplitTest,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,DeleteRowsSplitTest,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,TabletServerState,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,TabletServerState,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,SimpleTest,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,SimpleTest,1,1,0,true,false,false,true,false,false
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,MockAccumulo,0,0,0,true,true,true,true,true,true
accumulo,1af6323061711a0d2f237c758532caa0b0875d70,MockAccumulo,0,0,0,true,true,true,true,true,true
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TConstraintViolationSummary,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TConstraintViolationSummary,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TabletServerStatus,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TabletServerStatus,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,UnknownScanner,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,UnknownScanner,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TKey,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TKey,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ChunkInputStreamTest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ChunkInputStreamTest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,AccumuloClassLoader,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,AccumuloClassLoader,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,LogWriter,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,LogWriter,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,NoMoreEntriesException,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,NoMoreEntriesException,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,LogFile,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,LogFile,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TabletSplit,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TabletSplit,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ScanColumn,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ScanColumn,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,Column,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,Column,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TRange,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TRange,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,Uid,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,Uid,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,DeleteRowsSplitTest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,DeleteRowsSplitTest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,Compacting,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,Compacting,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ClientSideIteratorTest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ClientSideIteratorTest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,AccumuloProxy,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,AccumuloProxy,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,MultiScanResult,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,MultiScanResult,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,IndexedDocIteratorTest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,IndexedDocIteratorTest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,SimpleTest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,SimpleTest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,UpdateErrors,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,UpdateErrors,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,Value,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,Value,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,BatchScanOptions,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,BatchScanOptions,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,AccumuloException,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,AccumuloException,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,Authorizations,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,Authorizations,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,IteratorSetting,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,IteratorSetting,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,MutationsRejectedException,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,MutationsRejectedException,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,MyMapFile,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,MyMapFile,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ActionStats,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ActionStats,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,Initialize,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,Initialize,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TabletClientService,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TabletClientService,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,WriterOptions,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,WriterOptions,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,FieldIndexIterator,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,FieldIndexIterator,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TestProxyInstanceOperations,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TestProxyInstanceOperations,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TabletMutations,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TabletMutations,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ClientService,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ClientService,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TabletStats,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TabletStats,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,MetadataConstraints,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,MetadataConstraints,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ScanResult,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ScanResult,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,IterInfo,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,IterInfo,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,FunctionalTest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,FunctionalTest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,IntersectingIteratorTest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,IntersectingIteratorTest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,MasterMonitorInfo,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,MasterMonitorInfo,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ClassSize,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ClassSize,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,BulkPlusOne,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,BulkPlusOne,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,QueryEvaluator,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,QueryEvaluator,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TooManyFilesException,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TooManyFilesException,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,LoggerClosedException,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,LoggerClosedException,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,FieldIndexQueryReWriter,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,FieldIndexQueryReWriter,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TestService,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TestService,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ScanOptions,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ScanOptions,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,MapFileInfo,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,MapFileInfo,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,AuthInfo,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,AuthInfo,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,RecoveryStatus,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,RecoveryStatus,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,GCStatus,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,GCStatus,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,AccumuloSecurityException,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,AccumuloSecurityException,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TKeyValue,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TKeyValue,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,CountTest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,CountTest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,SystemPermission,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,SystemPermission,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ThriftTableOperationException,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ThriftTableOperationException,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,NoSuchLogIDException,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,NoSuchLogIDException,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,Key,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,Key,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ZooUtil,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ZooUtil,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,MutationLogger,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,MutationLogger,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TMutation,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TMutation,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TeraSortIngest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TeraSortIngest,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TInfo,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TInfo,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,LogCopyInfo,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,LogCopyInfo,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,MasterClientService,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,MasterClientService,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,JexlOperatorConstants,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,JexlOperatorConstants,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TableConfWatcher,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,TableConfWatcher,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ColumnUpdate,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,ColumnUpdate,1,1,0,true,false,false,true,false,false
accumulo,036f381fb263f6165a9cf62aa4f67d7dbf34c099,KeyValueAndPeek,1,1,0,true,false,false,true,false,false
